Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Organism Part]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Assay Name	Comment [Fluorescent Labels]	Comment [Fluorescent Label Reference DOIs]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
E0EB753C48	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"E0EB753C48_8bit_lynEGFP.tif; E0EB753C48_8bit_mKate2rab11.tif"	"./E0EB753C48/E0EB753C48_8bit_lynEGFP.tif; ./E0EB753C48/E0EB753C48_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E17C99121A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"E17C99121A_8bit_lynEGFP.tif; E17C99121A_8bit_mKate2rab11.tif"	"./E17C99121A/E17C99121A_8bit_lynEGFP.tif; ./E17C99121A/E17C99121A_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E4044535BE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"E4044535BE_8bit_lynEGFP.tif; E4044535BE_8bit_mKate2rab11.tif"	"./E4044535BE/E4044535BE_8bit_lynEGFP.tif; ./E4044535BE/E4044535BE_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
F41E584C7C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"F41E584C7C_8bit_lynEGFP.tif; F41E584C7C_8bit_mKate2rab11.tif"	"./F41E584C7C/F41E584C7C_8bit_lynEGFP.tif; ./F41E584C7C/F41E584C7C_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
FCC5A372FC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"FCC5A372FC_8bit_lynEGFP.tif; FCC5A372FC_8bit_mKate2rab11.tif"	"./FCC5A372FC/FCC5A372FC_8bit_lynEGFP.tif; ./FCC5A372FC/FCC5A372FC_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
FFFB66830A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"FFFB66830A_8bit_lynEGFP.tif; FFFB66830A_8bit_mKate2rab11.tif"	"./FFFB66830A/FFFB66830A_8bit_lynEGFP.tif; ./FFFB66830A/FFFB66830A_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
0C7E6EE381	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	0C7E6EE381_8bit_lynEGFP_seg.tif	./0C7E6EE381/0C7E6EE381_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
0F6C27F441	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	0F6C27F441_8bit_lynEGFP_seg.tif	./0F6C27F441/0F6C27F441_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
11E67B39A7	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	11E67B39A7_8bit_lynEGFP_seg.tif	./11E67B39A7/11E67B39A7_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
16A18E70D0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	16A18E70D0_8bit_lynEGFP_seg.tif	./16A18E70D0/16A18E70D0_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
2B1E6C12B3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	2B1E6C12B3_8bit_lynEGFP_seg.tif	./2B1E6C12B3/2B1E6C12B3_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
4882D586F3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	4882D586F3_8bit_lynEGFP_seg.tif	./4882D586F3/4882D586F3_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
52A4FD415A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	52A4FD415A_8bit_lynEGFP_seg.tif	./52A4FD415A/52A4FD415A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
7E8CA9482F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	7E8CA9482F_8bit_lynEGFP_seg.tif	./7E8CA9482F/7E8CA9482F_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
97E18B10B3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	97E18B10B3_8bit_lynEGFP_seg.tif	./97E18B10B3/97E18B10B3_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
A243257E0D	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	A243257E0D_8bit_lynEGFP_seg.tif	./A243257E0D/A243257E0D_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
A9213445AE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	A9213445AE_8bit_lynEGFP_seg.tif	./A9213445AE/A9213445AE_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
B6474DAA3E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	B6474DAA3E_8bit_lynEGFP_seg.tif	./B6474DAA3E/B6474DAA3E_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
DAA0F8D3A9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	DAA0F8D3A9_8bit_lynEGFP_seg.tif	./DAA0F8D3A9/DAA0F8D3A9_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E0EB753C48	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	E0EB753C48_8bit_lynEGFP_seg.tif	./E0EB753C48/E0EB753C48_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E17C99121A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	E17C99121A_8bit_lynEGFP_seg.tif	./E17C99121A/E17C99121A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E4044535BE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	E4044535BE_8bit_lynEGFP_seg.tif	./E4044535BE/E4044535BE_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
F41E584C7C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	F41E584C7C_8bit_lynEGFP_seg.tif	./F41E584C7C/F41E584C7C_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
FCC5A372FC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	FCC5A372FC_8bit_lynEGFP_seg.tif	./FCC5A372FC/FCC5A372FC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
FFFB66830A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	FFFB66830A_8bit_lynEGFP_seg.tif	./FFFB66830A/FFFB66830A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
09034FB7F0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"09034FB7F0_8bit_lynEGFP.tif; 09034FB7F0_8bit_CDMPRtagRFPt.tif"	"./09034FB7F0/09034FB7F0_8bit_lynEGFP.tif; ./09034FB7F0/09034FB7F0_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
13BE29A615	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"13BE29A615_8bit_lynEGFP.tif; 13BE29A615_8bit_CDMPRtagRFPt.tif"	"./13BE29A615/13BE29A615_8bit_lynEGFP.tif; ./13BE29A615/13BE29A615_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
321DEF59FC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"321DEF59FC_8bit_lynEGFP.tif; 321DEF59FC_8bit_CDMPRtagRFPt.tif"	"./321DEF59FC/321DEF59FC_8bit_lynEGFP.tif; ./321DEF59FC/321DEF59FC_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
32FF7CB088	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"32FF7CB088_8bit_lynEGFP.tif; 32FF7CB088_8bit_CDMPRtagRFPt.tif"	"./32FF7CB088/32FF7CB088_8bit_lynEGFP.tif; ./32FF7CB088/32FF7CB088_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
3CAACDE565	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"3CAACDE565_8bit_lynEGFP.tif; 3CAACDE565_8bit_CDMPRtagRFPt.tif"	"./3CAACDE565/3CAACDE565_8bit_lynEGFP.tif; ./3CAACDE565/3CAACDE565_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
597E83AEEE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"597E83AEEE_8bit_lynEGFP.tif; 597E83AEEE_8bit_CDMPRtagRFPt.tif"	"./597E83AEEE/597E83AEEE_8bit_lynEGFP.tif; ./597E83AEEE/597E83AEEE_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
622ABBE65A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"622ABBE65A_8bit_lynEGFP.tif; 622ABBE65A_8bit_CDMPRtagRFPt.tif"	"./622ABBE65A/622ABBE65A_8bit_lynEGFP.tif; ./622ABBE65A/622ABBE65A_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
6E3DAA637E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"6E3DAA637E_8bit_lynEGFP.tif; 6E3DAA637E_8bit_CDMPRtagRFPt.tif"	"./6E3DAA637E/6E3DAA637E_8bit_lynEGFP.tif; ./6E3DAA637E/6E3DAA637E_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
7A19015670	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"7A19015670_8bit_lynEGFP.tif; 7A19015670_8bit_CDMPRtagRFPt.tif"	"./7A19015670/7A19015670_8bit_lynEGFP.tif; ./7A19015670/7A19015670_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
C0FBC841C5	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"C0FBC841C5_8bit_lynEGFP.tif; C0FBC841C5_8bit_CDMPRtagRFPt.tif"	"./C0FBC841C5/C0FBC841C5_8bit_lynEGFP.tif; ./C0FBC841C5/C0FBC841C5_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
D7313FE224	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"D7313FE224_8bit_lynEGFP.tif; D7313FE224_8bit_CDMPRtagRFPt.tif"	"./D7313FE224/D7313FE224_8bit_lynEGFP.tif; ./D7313FE224/D7313FE224_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
D738F5D435	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"D738F5D435_8bit_lynEGFP.tif; D738F5D435_8bit_CDMPRtagRFPt.tif"	"./D738F5D435/D738F5D435_8bit_lynEGFP.tif; ./D738F5D435/D738F5D435_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
FC76253BAE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	"FC76253BAE_8bit_lynEGFP.tif; FC76253BAE_8bit_CDMPRtagRFPt.tif"	"./FC76253BAE/FC76253BAE_8bit_lynEGFP.tif; ./FC76253BAE/FC76253BAE_8bit_CDMPRtagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; CDMPRtagRFPt,trans-golgi network and late endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
09034FB7F0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	09034FB7F0_8bit_lynEGFP_seg.tif	./09034FB7F0/09034FB7F0_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
13BE29A615	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	13BE29A615_8bit_lynEGFP_seg.tif	./13BE29A615/13BE29A615_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
321DEF59FC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	321DEF59FC_8bit_lynEGFP_seg.tif	./321DEF59FC/321DEF59FC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
32FF7CB088	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	32FF7CB088_8bit_lynEGFP_seg.tif	./32FF7CB088/32FF7CB088_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
3CAACDE565	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	3CAACDE565_8bit_lynEGFP_seg.tif	./3CAACDE565/3CAACDE565_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
597E83AEEE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	597E83AEEE_8bit_lynEGFP_seg.tif	./597E83AEEE/597E83AEEE_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
622ABBE65A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	622ABBE65A_8bit_lynEGFP_seg.tif	./622ABBE65A/622ABBE65A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
6E3DAA637E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	6E3DAA637E_8bit_lynEGFP_seg.tif	./6E3DAA637E/6E3DAA637E_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
7A19015670	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	7A19015670_8bit_lynEGFP_seg.tif	./7A19015670/7A19015670_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
C0FBC841C5	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	C0FBC841C5_8bit_lynEGFP_seg.tif	./C0FBC841C5/C0FBC841C5_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D7313FE224	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	D7313FE224_8bit_lynEGFP_seg.tif	./D7313FE224/D7313FE224_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D738F5D435	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	D738F5D435_8bit_lynEGFP_seg.tif	./D738F5D435/D738F5D435_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
FC76253BAE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_tgn	"cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_tgn	FC76253BAE_8bit_lynEGFP_seg.tif	./FC76253BAE/FC76253BAE_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
